source_system,source_record_id,entity_id_truth,npi,me_number,dea_number,first_name,last_name,middle_name,suffix,credential,specialty_code,address_line1,city,state,zip5,phone,state_license,license_state,is_active,do_not_contact
crm,CRM001893,HCP001893,4602421255,,BG9738490,HEATHER,DANIELS,L,,MD,208000000X,2893 MEDICAL Plaza STE 26,SYNTH CITY 43,OH,90651,5558357268,,,True,False
rx_demand,RXD001893,HCP001893,4602421255,95017684938,,HEATHER,DANIELS,L,,MD,208000000X,2893 MEDICAL Plaza,SYNTH CITY 43,OH,90651,,,,True,False
specialty,SPC001893,HCP001893,4602421255,,,HEATHER,DANIELS,L,,MD,208000000X,2893 MEDICAL Plaza,SYNTH CITY 43,OH,90651,5558357268,,,True,False
hcp_master,HCP001894,HCP001894,9823895691,03767305771,MM3211536,JAMES,PENNINGTON,E,,PA,207Q00000X,2894 MEDICAL PLZ,SYNTH CITY 44,MI,90658,5551334845,MI215326,MI,True,False
crm,CRM001894,HCP001894,7672310977,,MM3211536,JAMES,PENNINGTON,E,,PA,207Q00000X,2894 MEDICAL PLZ,SYNTH CITY 44,MI,90658,5551334845,,,True,False
rx_demand,RXD001894,HCP001894,7672310977,03767305771,,JIM,PENNINGTON,E,,PA,207Q00000X,2894 MEDICAL PLZ,SYNTH CITY 44,MI,90658,,,,True,False
specialty,SPC001894,HCP001894,7672310977,,,JAMES,PENNINGTON,E,,PA,207Q00000X,2894 MEDICAL Plaza,SYNTH CITY 44,MI,90658,5551334845,,,True,False
hcp_master,HCP001895,HCP001895,3083417733,99458149238,MG1185913,JIM,MILLER,B,,MD,207RX0202X,2895 MEDICAL PLZ,SYNTH CITY 45,MN,90665,5553128979,MN601881,MN,True,False
crm,CRM001895,HCP001895,3083417733,,MG1185913,JIM,MILLER,B,,MD,207RX0202X,2895 MEDICAL Plaza,SYNTH CITY 45,MN,90665,5553128979,,,True,False
rx_demand,RXD001895,HCP001895,3083417733,99458149238,,JIM,MILLER,B,,MD,207RX0202X,2895 MEDICAL PLZ,SYNTH CITY 45,MN,90665,,,,True,False
specialty,SPC001895,HCP001895,3083417733,,,JAMES,MILLER,B,,MD,207RX0202X,2895 MEDICAL Plaza,SYNTH CITY 45,MN,90665,5553128979,,,True,False
hcp_master,HCP001896,HCP001896,1414967533,58042910722,GR1531592,BRETT,LEWIS,C,,NP,207R00000X,2896 MEDICAL PLZ,SYNTH CITY 46,CA,90672,5556330533,CA341510,CA,True,False
crm,CRM001896,HCP001896,1414967533,,GR1531592,BRETT,LEWIS,C,,NP,207R00000X,2896 MEDICAL PLZ,SYNTH CITY 46,CA,90672,5556330533,,,True,False
rx_demand,RXD001896,HCP001896,1414967533,58042910722,,BRETT,LEWIS,C,,NP,207R00000X,2896 MEDICAL Plaza,SYNTH CITY 46,CA,90672,,,,True,False
specialty,SPC001896,HCP001896,1414967533,,,BRETT,LEWIS,C,,NP,207R00000X,2896 MEDICAL PLZ,SYNTH CITY 46,CA,90672,5556330533,,,True,False
hcp_master,HCP001897,HCP001897,7941803935,73848972535,MR7488214,SCOTT,RIVERA,R,,NP,207RR0500X,2897 MEDICAL Plaza,SYNTH CITY 47,OR,90679,5551089802,OR973509,OR,True,False
crm,CRM001897,HCP001897,7941803935,,MR7488214,SCOTT,RIVERA,R,,NP,207RR0500X,2897 MEDICAL Plaza,SYNTH CITY 47,OR,90679,5551089802,,,True,False
rx_demand,RXD001897,HCP001897,7941803935,73848972535,,SCOTT,RIVERA,R,,NP,207RR0500X,2897 MEDICAL Plaza,SYNTH CITY 47,OR,90679,,,,True,False
specialty,SPC001897,HCP001897,7941803935,,,SCOTT,RIVERA,R,,NP,207RR0500X,2897 MEDICAL PLZ,SYNTH CITY 47,OR,90679,5551089802,,,True,False
hcp_master,HCP001898,HCP001898,6777695043,62282065646,FG1653527,MICHAEL,HUBER,E,,NP,207RC0000X,2898 MEDICAL PLZ,SYNTH CITY 48,WA,90686,5558310331,WA856721,WA,True,False
crm,CRM001898,HCP001898,6777695043,,FG1653527,MICHAEL,HUBER,E,,NP,207RC0000X,2898 MEDICAL PLZ,SYNTH CITY 48,WA,90686,5558310331,,,True,False
rx_demand,RXD001898,HCP001898,6777695043,62282065646,,MICHAEL,HUBER,E,,NP,207RC0000X,2898 MEDICAL PLZ,SYNTH CITY 48,WA,90686,,,,True,False
specialty,SPC001898,HCP001898,6777695043,,,MICHAEL,HUBER,E,,NP,207RC0000X,2898 MEDICAL PLZ,SYNTH CITY 48,WA,90686,5558310331,,,True,False
hcp_master,HCP001899,HCP001899,0934252939,39594687190,AB7853462,RALPH,SMALL,C,,MD,208000000X,2899 MEDICAL PLZ,SYNTH CITY 49,AZ,90693,5555705708,AZ761967,AZ,True,False
crm,CRM001899,HCP001899,0934252939,,AB7853462,RALPH,SMALL,C,,MD,208000000X,2899 MEDICAL PLZ,SYNTH CITY 49,AZ,90693,5555705708,,,True,False
rx_demand,RXD001899,HCP001899,0934252939,39594687190,,RALPH,SMALL,C,,MD,208000000X,2899 MEDICAL PLZ,SYNTH CITY 49,AZ,90693,,,,True,False
specialty,SPC001899,HCP001899,5579445038,,,RALPH,SMALL,C,,MD,208000000X,2899 MEDICAL PLZ,SYNTH CITY 49,AZ,90693,5555705708,,,True,False
hcp_master,HCP001900,HCP001900,5201649535,05409161925,AP2025330,CHRISTOPHER,LANE,M,,NP,207Q00000X,2900 MEDICAL Plaza STE 28,SYNTH CITY 0,CO,90700,5557410331,CO461298,CO,True,False
crm,CRM001900,HCP001900,5201649535,,AP2025330,CHRISTOPHER,LANE,M,,NP,207Q00000X,2900 MEDICAL PLZ,SYNTH CITY 0,CO,90700,5557410331,,,True,False
rx_demand,RXD001900,HCP001900,5201649535,05409161925,,CHRISTOPHER,LANE,M,,NP,207Q00000X,2900 MEDICAL Plaza,SYNTH CITY 0,CO,90700,,,,True,False
specialty,SPC001900,HCP001900,,,,CHRISTOPHER,LANE,M,,NP,207Q00000X,2900 MEDICAL Plaza,SYNTH CITY 0,CO,90700,5557410331,,,True,False
hcp_master,HCP001901,HCP001901,9760817681,33829033958,PG7759473,MICHELLE,DORSEY,R,,DO,207RX0202X,2901 MEDICAL PLZ,SYNTH CITY 1,TX,90707,5554885770,TX828275,TX,True,False
crm,CRM001901,HCP001901,9760817681,,PG7759473,MICHELLE,DORSEY,R,,DO,207RX0202X,2901 MEDICAL Plaza,SYNTH CITY 1,TX,90707,5554885770,,,True,False
rx_demand,RXD001901,HCP001901,9760817681,33829033958,,MICHELLE,DORSEY,R,,DO,207RX0202X,2901 MEDICAL PLZ,SYNTH CITY 1,TX,90707,,,,True,False
specialty,SPC001901,HCP001901,9760817681,,,MICHELLE,DORSEY,R,,DO,207RX0202X,2901 MEDICAL PLZ,SYNTH CITY 1,TX,90707,5554885770,,,True,False
hcp_master,HCP001902,HCP001902,4130088816,35292272969,GR8818380,AMY,RICHARDSON,C,,MD,207R00000X,2902 MEDICAL Plaza,SYNTH CITY 2,FL,90714,5555173622,FL392919,FL,True,False
crm,CRM001902,HCP001902,4130088816,,GR8818380,AMY,RICHARDSON,C,,MD,207R00000X,2902 MEDICAL Plaza,SYNTH CITY 2,FL,90714,5555173622,,,True,False
rx_demand,RXD001902,HCP001902,4130088816,35292272969,,AMY,RICHARDSON,C,,MD,207R00000X,2902 MEDICAL Plaza STE 36,SYNTH CITY 2,FL,90714,,,,True,False
specialty,SPC001902,HCP001902,4130088816,,,AMY,RICHARDSON,C,,MD,207R00000X,2902 MEDICAL Plaza STE 38,SYNTH CITY 2,FL,90714,5555173622,,,True,False
hcp_master,HCP001903,HCP001903,2002268250,24099021883,GM9864765,FRANKLIN,FLYNN,K,SR,PA,207RR0500X,2903 MEDICAL PLZ,SYNTH CITY 3,GA,90721,5555707029,GA994794,GA,True,True
crm,CRM001903,HCP001903,2002268250,,GM9864765,FRANKLIN,FLYNN,K,SR,PA,207RR0500X,2903 MEDICAL Plaza,SYNTH CITY 3,GA,90721,5555707029,,,True,True
rx_demand,RXD001903,HCP001903,2002268250,24099021883,,FRANKLIN,FLYNN,K,SR,PA,207RR0500X,2903 MEDICAL PLZ,SYNTH CITY 3,GA,90721,,,,True,True
specialty,SPC001903,HCP001903,2002268250,,,FRANKLIN,FLYNN,K,SR,PA,207RR0500X,2903 MEDICAL PLZ,SYNTH CITY 3,GA,90721,5555707029,,,True,True
hcp_master,HCP001904,HCP001904,3322502204,85320876780,MR8252133,GREGG,BEST,S,,PA,207RC0000X,2904 MEDICAL PLZ,SYNTH CITY 4,NY,90728,5556735597,NY958980,NY,True,False
crm,CRM001904,HCP001904,3322502204,,MR8252133,GREGG,BEST,S,,PA,207RC0000X,2904 MEDICAL PLZ,SYNTH CITY 4,NY,90728,5556735597,,,True,False
rx_demand,RXD001904,HCP001904,3322502204,85320876780,,GREGG,BEST,S,,PA,207RC0000X,2904 MEDICAL Plaza STE 26,SYNTH CITY 4,NY,90728,,,,True,False
specialty,SPC001904,HCP001904,3322502204,,,GREGG,BEST,S,,PA,207RC0000X,2904 MEDICAL PLZ,SYNTH CITY 4,NY,90728,5556735597,,,True,False
hcp_master,HCP001905,HCP001905,4323088672,40180737950,GA9399338,KATIE,WALKER,V,,NP,208000000X,2905 MEDICAL PLZ,SYNTH CITY 5,NJ,90735,5557035022,NJ331409,NJ,True,False
crm,CRM001905,HCP001905,4323088672,,GA9399338,KATIE,WALKER,V,,NP,208000000X,2905 MEDICAL PLZ,SYNTH CITY 5,NJ,90735,5557035022,,,True,False
rx_demand,RXD001905,HCP001905,4323088672,40180737950,,KATIE,WALKER,V,,NP,208000000X,2905 MEDICAL Plaza,SYNTH CITY 5,NJ,90735,,,,True,False
specialty,SPC001905,HCP001905,4323088672,,,KATIE,WALKER,V,,NP,208000000X,2905 MEDICAL PLZ,SYNTH CITY 5,NJ,90735,5557035022,,,True,False
hcp_master,HCP001906,HCP001906,9297380187,38443092380,MG7903384,AMY,POWELL,R,,DO,207Q00000X,2906 MEDICAL PLZ,SYNTH CITY 6,MA,90742,5555521084,MA659031,MA,True,False
crm,CRM001906,HCP001906,9297380187,,MG7903384,AMY,POWELL,R,,DO,207Q00000X,2906 MEDICAL PLZ,SYNTH CITY 6,MA,90742,5555521084,,,True,False
rx_demand,RXD001906,HCP001906,9297380187,38443092380,,AMY,POWELL,R,,DO,207Q00000X,2906 MEDICAL PLZ,SYNTH CITY 6,MA,90742,,,,True,False
specialty,SPC001906,HCP001906,9297380187,,,AMY,POWELL,R,,DO,207Q00000X,2906 MEDICAL PLZ,SYNTH CITY 6,MA,90742,5555521084,,,True,False
hcp_master,HCP001907,HCP001907,9307703253,28825649099,FF0128783,SARAH,MCNEIL,J,,DO,207RX0202X,2907 MEDICAL PLZ,SYNTH CITY 7,PA,90749,5558051085,PA152477,PA,True,False
crm,CRM001907,HCP001907,9307703253,,FF0128783,SARAH,MCNEIL,J,,DO,207RX0202X,2907 MEDICAL PLZ,SYNTH CITY 7,PA,90749,5558051085,,,True,False
rx_demand,RXD001907,HCP001907,9307703253,28825649099,,SARAH,MCNEIL,J,,DO,207RX0202X,2907 MEDICAL PLZ,SYNTH CITY 7,PA,90749,,,,True,False
specialty,SPC001907,HCP001907,9307703253,,,SARAH,MCNEIL,J,,DO,207RX0202X,2907 MEDICAL PLZ,SYNTH CITY 7,PA,90749,5558051085,,,True,False
hcp_master,HCP001908,HCP001908,7314506040,15905738402,FM1573166,DONNA,BRYAN,G,,DO,207R00000X,2908 MEDICAL PLZ,SYNTH CITY 8,IL,90756,5556385740,IL192411,IL,True,False
crm,CRM001908,HCP001908,7314506040,,FM1573166,DONNA,BRYAN,G,,DO,207R00000X,2908 MEDICAL Plaza,SYNTH CITY 8,IL,90756,5556385740,,,True,False
rx_demand,RXD001908,HCP001908,7314506040,15905738402,,DONNA,BRYAN,G,,DO,207R00000X,2908 MEDICAL PLZ,SYNTH CITY 8,IL,90756,,,,True,False
specialty,SPC001908,HCP001908,7314506040,,,DONNA,BRYAN,G,,DO,207R00000X,2908 MEDICAL PLZ,SYNTH CITY 8,IL,90756,5556385740,,,True,False
hcp_master,HCP001909,HCP001909,3279485932,73306532899,GP8738601,DANIEL,GRAHAM,E,,DO,207RR0500X,2909 MEDICAL PLZ,SYNTH CITY 9,OH,90763,5556445348,OH681106,OH,True,False
crm,CRM001909,HCP001909,3279485932,,GP8738601,DANIEL,GRAHAM,E,,DO,207RR0500X,2909 MEDICAL Plaza,SYNTH CITY 9,OH,90763,5556445348,,,True,False
rx_demand,RXD001909,HCP001909,3279485932,73306532899,,DANIEL,GRAHAM,E,,DO,207RR0500X,2909 MEDICAL PLZ,SYNTH CITY 9,OH,90763,,,,True,False
specialty,SPC001909,HCP001909,3279485932,,,DANIEL,GRAHAM,E,,DO,207RR0500X,2909 MEDICAL PLZ,SYNTH CITY 9,OH,90763,5556445348,,,True,False
hcp_master,HCP001910,HCP001910,5299377619,08481314022,GA3745858,SARA,WHITE,E,,PA,207RC0000X,2910 MEDICAL PLZ,SYNTH CITY 10,MI,90770,5558826895,MI384948,MI,True,False
crm,CRM001910,HCP001910,5299377619,,GA3745858,SARA,WHITE,E,,PA,207RC0000X,2910 MEDICAL PLZ,SYNTH CITY 10,MI,90770,5558826895,,,True,False
rx_demand,RXD001910,HCP001910,5299377619,08481314022,,SARA,WHITE,E,,PA,207RC0000X,2910 MEDICAL PLZ,SYNTH CITY 10,MI,90770,,,,True,False
specialty,SPC001910,HCP001910,5299377619,,,SARA,WHITE,E,,PA,207RC0000X,2910 MEDICAL PLZ,SYNTH CITY 10,MI,90770,5558826895,,,True,False
hcp_master,HCP001911,HCP001911,9309698444,85581459265,RG1581757,MANUEL,PITTMAN,T,,DO,208000000X,2911 MEDICAL PLZ,SYNTH CITY 11,MN,90777,5555503546,MN576413,MN,True,False
crm,CRM001911,HCP001911,9309698444,,RG1581757,MANUEL,PITTMAN,T,,DO,208000000X,2911 MEDICAL PLZ,SYNTH CITY 11,MN,90777,5555503546,,,True,False
rx_demand,RXD001911,HCP001911,9309698444,85581459265,,MANUEL,PITTMAN,T,,DO,208000000X,2911 MEDICAL PLZ,SYNTH CITY 11,MN,90777,,,,True,False
specialty,SPC001911,HCP001911,9309698444,,,MANUEL,PITTMAN,T,,DO,208000000X,2911 MEDICAL PLZ,SYNTH CITY 11,MN,90777,5555503546,,,True,False
hcp_master,HCP001912,HCP001912,9365442166,29810907783,FB1229456,TYRONE,HARRIS,A,,MD,207Q00000X,2912 MEDICAL PLZ,SYNTH CITY 12,CA,90784,5553345809,CA557163,CA,True,False
crm,CRM001912,HCP001912,9365442166,,FB1229456,TYRONE,HARRIS,A,,MD,207Q00000X,2912 MEDICAL PLZ,SYNTH CITY 12,CA,90784,5553345809,,,True,False
rx_demand,RXD001912,HCP001912,9365442166,29810907783,,TYRONE,HARRIS,A,,MD,207Q00000X,2912 MEDICAL Plaza,SYNTH CITY 12,CA,90784,,,,True,False
specialty,SPC001912,HCP001912,9365442166,,,TYRONE,HARRIS,A,,MD,207Q00000X,2912 MEDICAL PLZ,SYNTH CITY 12,CA,90784,5553345809,,,True,False
hcp_master,HCP001913,HCP001913,0436782243,13713648040,AF2197490,RICKY,CASE,A,,PA,207RX0202X,2913 MEDICAL PLZ,SYNTH CITY 13,OR,90791,5553581700,OR740944,OR,True,False
crm,CRM001913,HCP001913,0436782243,,AF2197490,RICKY,CASE,A,,PA,207RX0202X,2913 MEDICAL PLZ,SYNTH CITY 13,OR,90791,5553581700,,,True,False
rx_demand,RXD001913,HCP001913,0436782243,13713648040,,RICKY,CASE,A,,PA,207RX0202X,2913 MEDICAL Plaza,SYNTH CITY 13,OR,90791,,,,True,False
specialty,SPC001913,HCP001913,0436782243,,,RICKY,CASE,A,,PA,207RX0202X,2913 MEDICAL PLZ,SYNTH CITY 13,OR,90791,5553581700,,,True,False
hcp_master,HCP001914,HCP001914,6966723762,28488799385,FB6824894,STEVEN,CURTIS,A,,PA,207R00000X,2914 MEDICAL PLZ,SYNTH CITY 14,WA,90798,5552075489,WA509298,WA,True,False
crm,CRM001914,HCP001914,6966723762,,FB6824894,STEVEN,CURTIS,A,,PA,207R00000X,2914 MEDICAL PLZ,SYNTH CITY 14,WA,90798,5552075489,,,True,False
rx_demand,RXD001914,HCP001914,6966723762,28488799385,,STEVEN,CURTIS,A,,PA,207R00000X,2914 MEDICAL PLZ,SYNTH CITY 14,WA,90798,,,,True,False
specialty,SPC001914,HCP001914,6966723762,,,STEVEN,CURTIS,A,,PA,207R00000X,2914 MEDICAL PLZ,SYNTH CITY 14,WA,90798,5552075489,,,True,False
hcp_master,HCP001915,HCP001915,,25167849479,GR5047622,VERONICA,WRIGHT,R,,NP,207RR0500X,2915 MEDICAL PLZ,SYNTH CITY 15,AZ,90805,5552308348,AZ509203,AZ,True,False
crm,CRM001915,HCP001915,1225757560,,GR5047622,VERONICA,WRIGHT,R,,NP,207RR0500X,2915 MEDICAL Plaza,SYNTH CITY 15,AZ,90805,5552308348,,,True,False
rx_demand,RXD001915,HCP001915,1225757560,25167849479,,VERONICA,WRIGHT,R,,NP,207RR0500X,2915 MEDICAL PLZ,SYNTH CITY 15,AZ,90805,,,,True,False
specialty,SPC001915,HCP001915,1225757560,,,VERONICA,WRIGHT,R,,NP,207RR0500X,2915 MEDICAL PLZ,SYNTH CITY 15,AZ,90805,5552308348,,,True,False
hcp_master,HCP001916,HCP001916,4388022053,39664452533,RA8137987,CHRISTY,DAVIS,R,,DO,207RC0000X,2916 MEDICAL PLZ,SYNTH CITY 16,CO,90812,5556469186,CO850201,CO,True,False
crm,CRM001916,HCP001916,4388022053,,RA8137987,CHRISTY,DAVIS,R,,DO,207RC0000X,2916 MEDICAL Plaza,SYNTH CITY 16,CO,90812,5556469186,,,True,False
rx_demand,RXD001916,HCP001916,4388022053,39664452533,,CHRISTY,DAVIS,R,,DO,207RC0000X,2916 MEDICAL PLZ,SYNTH CITY 16,CO,90812,,,,True,False
specialty,SPC001916,HCP001916,4388022053,,,CHRISTY,DAVIS,R,,DO,207RC0000X,2916 MEDICAL Plaza STE 7,SYNTH CITY 16,CO,90812,5556469186,,,True,False
hcp_master,HCP001917,HCP001917,9424706999,14367679555,BG5032631,RACHEL,DIAZ,J,,NP,208000000X,2917 MEDICAL PLZ,SYNTH CITY 17,TX,90819,5559888733,TX768327,TX,True,False
crm,CRM001917,HCP001917,9424706999,,BG5032631,RACHEL,DIAZ,J,,NP,208000000X,2917 MEDICAL Plaza,SYNTH CITY 17,TX,90819,5559888733,,,True,False
rx_demand,RXD001917,HCP001917,9424706999,14367679555,,RACHEL,DIAZ,J,,NP,208000000X,2917 MEDICAL Plaza,SYNTH CITY 17,TX,90819,,,,True,False
specialty,SPC001917,HCP001917,9424706999,,,RACHEL,DIAZ,J,,NP,208000000X,2917 MEDICAL Plaza STE 31,SYNTH CITY 17,TX,90819,5559888733,,,True,False
hcp_master,HCP001918,HCP001918,4962946768,51569517882,BA4175324,BRANDON,SUMMERS,R,,MD,207Q00000X,2918 MEDICAL Plaza STE 6,SYNTH CITY 18,FL,90826,5555391619,FL515142,FL,True,False
crm,CRM001918,HCP001918,4962946768,,BA4175324,BRANDON,SUMMERS,R,,MD,207Q00000X,2918 MEDICAL PLZ,SYNTH CITY 18,FL,90826,5555391619,,,True,False
rx_demand,RXD001918,HCP001918,4962946768,51569517882,,BRANDON,SUMMERS,R,,MD,207Q00000X,2918 MEDICAL PLZ,SYNTH CITY 18,FL,90826,,,,True,False
specialty,SPC001918,HCP001918,4962946768,,,BRANDON,SUMMERS,R,,MD,207Q00000X,2918 MEDICAL Plaza STE 38,SYNTH CITY 18,FL,90826,5555391619,,,True,False
hcp_master,HCP001919,HCP001919,1817448818,88141565970,BG4155483,DANIEL,WEISS,A,,PA,207RX0202X,2919 MEDICAL Plaza,SYNTH CITY 19,GA,90833,5555360765,GA672634,GA,True,False
crm,CRM001919,HCP001919,1817448818,,BG4155483,DANIEL,WEISS,A,,PA,207RX0202X,2919 MEDICAL PLZ,SYNTH CITY 19,GA,90833,5555360765,,,True,False
rx_demand,RXD001919,HCP001919,1817448818,88141565970,,DANIEL,WEISS,A,,PA,207RX0202X,2919 MEDICAL PLZ,SYNTH CITY 19,GA,90833,,,,True,False
specialty,SPC001919,HCP001919,1817448818,,,DANIEL,WEISS,A,,PA,207RX0202X,2919 MEDICAL PLZ,SYNTH CITY 19,GA,90833,5555360765,,,True,False
hcp_master,HCP001920,HCP001920,5699227182,11078747637,BF8146596,DAWN,DIXON,J,,MD,207R00000X,2920 MEDICAL PLZ,SYNTH CITY 20,NY,90840,5558869658,NY635024,NY,True,False
crm,CRM001920,HCP001920,5699227182,,BF8146596,DAWN,DIXON,J,,MD,207R00000X,2920 MEDICAL Plaza,SYNTH CITY 20,NY,90840,5558869658,,,True,False
rx_demand,RXD001920,HCP001920,5699227182,11078747637,,DAWN,DIXON,J,,MD,207R00000X,2920 MEDICAL PLZ,SYNTH CITY 20,NY,90840,,,,True,False
specialty,SPC001920,HCP001920,5699227182,,,DAWN,DIXON,J,,MD,207R00000X,2920 MEDICAL Plaza,SYNTH CITY 20,NY,90840,5558869658,,,True,False
hcp_master,HCP001921,HCP001921,8270259673,94384635144,BR6814812,RANDY,SMITH,L,,DO,207RR0500X,2921 MEDICAL Plaza,SYNTH CITY 21,NJ,90847,5554057945,NJ164826,NJ,True,False
crm,CRM001921,HCP001921,8270259673,,BR6814812,RANDY,SMITH,L,,DO,207RR0500X,2921 MEDICAL Plaza,SYNTH CITY 21,NJ,90847,5554057945,,,True,False
rx_demand,RXD001921,HCP001921,8270259673,94384635144,,RANDY,SMITH,L,,DO,207RR0500X,2921 MEDICAL Plaza STE 10,SYNTH CITY 21,NJ,90847,,,,True,False
specialty,SPC001921,HCP001921,8270259673,,,RANDY,SMITH,L,,DO,207RR0500X,2921 MEDICAL PLZ,SYNTH CITY 21,NJ,90847,5554057945,,,True,False
hcp_master,HCP001922,HCP001922,8657588934,78240571989,RA4409063,CHRISTOPHER,LEWIS,B,,MD,207RC0000X,2922 MEDICAL PLZ,SYNTH CITY 22,MA,90854,5557370176,MA489527,MA,True,False
crm,CRM001922,HCP001922,8657588934,,RA4409063,CHRISTOPHER,LEWIS,B,,MD,207RC0000X,2922 MEDICAL Plaza,SYNTH CITY 22,MA,90854,5557370176,,,True,False
rx_demand,RXD001922,HCP001922,8657588934,78240571989,,CHRISTOPHER,LEWIS,B,,MD,207RC0000X,2922 MEDICAL Plaza,SYNTH CITY 22,MA,90854,,,,True,False
specialty,SPC001922,HCP001922,5322425733,,,CHRISTOPHER,LEWIS,B,,MD,207RC0000X,2922 MEDICAL Plaza,SYNTH CITY 22,MA,90854,5557370176,,,True,False
hcp_master,HCP001923,HCP001923,5595269650,05494863806,GP0225996,DANNY,RIDDLE,M,,PA,208000000X,2923 MEDICAL PLZ,SYNTH CITY 23,PA,90861,5551596255,PA586525,PA,True,False
crm,CRM001923,HCP001923,5595269650,,GP0225996,DANNY,RIDDLE,M,,PA,208000000X,2923 MEDICAL PLZ,SYNTH CITY 23,PA,90861,5551596255,,,True,False
rx_demand,RXD001923,HCP001923,5595269650,05494863806,,DANNY,RIDDLE,M,,PA,208000000X,2923 MEDICAL Plaza,SYNTH CITY 23,PA,90861,,,,True,False
specialty,SPC001923,HCP001923,5595269650,,,DANNY,RIDDLE,M,,PA,208000000X,2923 MEDICAL Plaza STE 22,SYNTH CITY 23,PA,90861,5551596255,,,True,False
hcp_master,HCP001924,HCP001924,1146481530,62883758982,MA3348048,JESSICA,RANDOLPH,A,,MD,207Q00000X,2924 MEDICAL Plaza,SYNTH CITY 24,IL,90868,5559877894,IL557497,IL,True,False
crm,CRM001924,HCP001924,1146481530,,MA3348048,JESSICA,RANDOLPH,A,,MD,207Q00000X,2924 MEDICAL PLZ,SYNTH CITY 24,IL,90868,5559877894,,,True,False
rx_demand,RXD001924,HCP001924,1146481530,62883758982,,JESSICA,RANDOLPH,A,,MD,207Q00000X,2924 MEDICAL PLZ,SYNTH CITY 24,IL,90868,,,,True,False
specialty,SPC001924,HCP001924,1146481530,,,JESSICA,RANDOLPH,A,,MD,207Q00000X,2924 MEDICAL PLZ,SYNTH CITY 24,IL,90868,5559877894,,,True,False
hcp_master,HCP001925,HCP001925,1399006950,57100252504,BF6072879,DONNA,VASQUEZ,C,,NP,207RX0202X,2925 MEDICAL Plaza STE 21,SYNTH CITY 25,OH,90875,5558140943,OH165264,OH,True,False
crm,CRM001925,HCP001925,1399006950,,BF6072879,DONNA,VASQUEZ,C,,NP,207RX0202X,2925 MEDICAL Plaza STE 14,SYNTH CITY 25,OH,90875,5558140943,,,True,False
rx_demand,RXD001925,HCP001925,,57100252504,,DONNA,VASQUEZ,C,,NP,207RX0202X,2925 MEDICAL PLZ,SYNTH CITY 25,OH,90875,,,,True,False
specialty,SPC001925,HCP001925,1399006950,,,DONNA,VASQUEZ,C,,NP,207RX0202X,2925 MEDICAL PLZ,SYNTH CITY 25,OH,90875,5558140943,,,True,False
hcp_master,HCP001926,HCP001926,0537001774,72117441680,RB9781504,VICTOR,WEBB,V,,MD,207R00000X,2926 MEDICAL Plaza,SYNTH CITY 26,MI,90882,5554118775,MI780382,MI,True,False
crm,CRM001926,HCP001926,0537001774,,RB9781504,VICTOR,WEBB,V,,MD,207R00000X,2926 MEDICAL PLZ,SYNTH CITY 26,MI,90882,5554118775,,,True,False
rx_demand,RXD001926,HCP001926,0537001774,72117441680,,VICTOR,WEBB,V,,MD,207R00000X,2926 MEDICAL PLZ,SYNTH CITY 26,MI,90882,,,,True,False
specialty,SPC001926,HCP001926,0537001774,,,VICTOR,WEBB,V,,MD,207R00000X,2926 MEDICAL PLZ,SYNTH CITY 26,MI,90882,5554118775,,,True,False
hcp_master,HCP001927,HCP001927,1832969625,99818808794,PP6913060,SCOTT,GARCIA,R,,DO,207RR0500X,2927 MEDICAL PLZ,SYNTH CITY 27,MN,90889,5553286206,MN300022,MN,True,False
crm,CRM001927,HCP001927,3390422103,,PP6913060,SCOTT,GARCIA,R,,DO,207RR0500X,2927 MEDICAL Plaza,SYNTH CITY 27,MN,90889,5553286206,,,True,False
rx_demand,RXD001927,HCP001927,3390422103,99818808794,,SCOTT,GARCIA,R,,DO,207RR0500X,2927 MEDICAL Plaza,SYNTH CITY 27,MN,90889,,,,True,False
specialty,SPC001927,HCP001927,3390422103,,,SCOTT,GARCIA,R,,DO,207RR0500X,2927 MEDICAL Plaza,SYNTH CITY 27,MN,90889,5553286206,,,True,False
hcp_master,HCP001928,HCP001928,,13484493705,PB7901192,DALTON,FIELDS,M,,PA,207RC0000X,2928 MEDICAL Plaza STE 27,SYNTH CITY 28,CA,90896,5553547168,CA605893,CA,True,False
crm,CRM001928,HCP001928,4134658549,,PB7901192,DALTON,FIELDS,M,,PA,207RC0000X,2928 MEDICAL Plaza STE 23,SYNTH CITY 28,CA,90896,5553547168,,,True,False
rx_demand,RXD001928,HCP001928,4134658549,13484493705,,DALTON,FIELDS,M,,PA,207RC0000X,2928 MEDICAL PLZ,SYNTH CITY 28,CA,90896,,,,True,False
specialty,SPC001928,HCP001928,4134658549,,,DALTON,FIELDS,M,,PA,207RC0000X,2928 MEDICAL PLZ,SYNTH CITY 28,CA,90896,5553547168,,,True,False
hcp_master,HCP001929,HCP001929,7483353695,35640967708,AP9578548,DOUGLAS,SNOW,D,III,NP,208000000X,2929 MEDICAL PLZ,SYNTH CITY 29,OR,90903,5558313173,OR738132,OR,True,False
crm,CRM001929,HCP001929,7483353695,,AP9578548,DOUGLAS,SNOW,D,III,NP,208000000X,2929 MEDICAL PLZ,SYNTH CITY 29,OR,90903,5558313173,,,True,False
