entity_id,npi,me_number,dea_number,first_name,middle_name,last_name,suffix,credential,specialty_code,specialty_name,state_license,license_state,practice_zip5,practice_address1,practice_city,practice_state,phone,is_active,retired_date,relocated_date,volume_latent,do_not_contact,sample_eligible
HCP001765,5934876371,88875468565,MM0107830,AMANDA,J,ADAMS,,MD,207RR0500X,Rheumatology,TX399838,TX,91155,2765 MEDICAL PLZ,SYNTH CITY 15,TX,5556522758,True,,,7.561706183076023,False,True
HCP001766,7499156397,69994902671,FA1098607,VANESSA,T,AVILA,,NP,207RC0000X,Cardiovascular Disease,FL107677,FL,91162,2766 MEDICAL PLZ,SYNTH CITY 16,FL,5559199340,False,2024-02-07,,4.65208672739319,False,True
HCP001767,0434082117,10083116049,GB7432744,TIFFANY,D,ROGERS,,PA,208000000X,Pediatrics,GA254908,GA,91169,2767 MEDICAL PLZ,SYNTH CITY 17,GA,5556145747,True,,,4.17395246983934,False,True
HCP001768,9479484088,86808299063,BR4536237,JUSTIN,C,LOWE,,MD,207Q00000X,Family Medicine,NY733588,NY,91176,2768 MEDICAL PLZ,SYNTH CITY 18,NY,5554254869,True,,,1.1102010277640826,False,True
HCP001769,3912393220,93875210277,PM5371084,MARY,A,HILL,,NP,207RX0202X,Medical Oncology,NJ787918,NJ,91183,2769 MEDICAL PLZ,SYNTH CITY 19,NJ,5555311600,True,,,0.5141207028033683,False,True
HCP001770,9029531495,38666486038,BR8971143,COURTNEY,D,MARTINEZ,,PA,207R00000X,Internal Medicine,MA946817,MA,91190,2770 MEDICAL PLZ,SYNTH CITY 20,MA,5551541811,True,,,2.1296403239230197,False,True
HCP001771,8714862702,35241987310,FP3718031,GARRETT,S,GILL,SR,DO,207RR0500X,Rheumatology,PA102056,PA,91197,2771 MEDICAL PLZ,SYNTH CITY 21,PA,5554414529,True,,,4.8227786877394,False,True
HCP001772,2111879815,56259467929,MP2103522,JASON,A,CAREY,,NP,207RC0000X,Cardiovascular Disease,IL685370,IL,91204,2772 MEDICAL PLZ,SYNTH CITY 22,IL,5558616994,True,,,15.818619677642209,False,True
HCP001773,2173261183,63534792580,AM1917398,KRISTEN,M,DICKSON,,MD,208000000X,Pediatrics,OH196725,OH,91211,2773 MEDICAL PLZ,SYNTH CITY 23,OH,5553358971,True,,,13.219802605568866,False,True
HCP001774,0757127762,05930179704,FR5257547,JESSICA,S,MURRAY,,PA,207Q00000X,Family Medicine,MI747410,MI,91218,2774 MEDICAL PLZ,SYNTH CITY 24,MI,5557579944,True,,,2.72375832954025,False,True
HCP001775,6943949316,52733722533,FM3628901,ROBERT,S,MYERS,,MD,207RX0202X,Medical Oncology,MN322268,MN,91225,2775 MEDICAL PLZ,SYNTH CITY 25,MN,5556252038,True,,,1.7867716237623277,False,True
HCP001776,5614676562,37454572440,PM0098778,MELISSA,J,JONES,,NP,207R00000X,Internal Medicine,CA397942,CA,91232,2776 MEDICAL PLZ,SYNTH CITY 26,CA,5552548994,True,,,14.516130406477043,False,True
HCP001777,9651657162,01742245755,MM3251214,ANDREW,R,REESE,,PA,207RR0500X,Rheumatology,OR839125,OR,91239,2777 MEDICAL PLZ,SYNTH CITY 27,OR,5552363562,True,,,25.697444461090896,False,True
HCP001778,8357847770,83949901506,AP4646628,SARA,N,BARNES,III,DO,207RC0000X,Cardiovascular Disease,WA691655,WA,91246,2778 MEDICAL PLZ,SYNTH CITY 28,WA,5558003364,True,,,31.813496870081348,False,True
HCP001779,2612778201,11113832563,AF0161338,DONNA,J,HARRIS,,NP,208000000X,Pediatrics,AZ661381,AZ,91253,2779 MEDICAL PLZ,SYNTH CITY 29,AZ,5555518738,True,,,3.745246757578227,False,True
HCP001780,7223785677,71137311203,AP0102859,TAMARA,C,CARRILLO,,PA,207Q00000X,Family Medicine,CO268066,CO,91260,2780 MEDICAL PLZ,SYNTH CITY 30,CO,5552014915,True,,,1.4253097692600385,False,True
HCP001781,3620083436,76215027178,BM7529321,MITCHELL,M,FREEMAN,,MD,207RX0202X,Medical Oncology,TX134892,TX,91267,2781 MEDICAL PLZ,SYNTH CITY 31,TX,5553617788,True,,,7.595351260174621,False,True
HCP001782,8293034855,00588635171,AM5545415,MATTHEW,Z,KNOX,,MD,207R00000X,Internal Medicine,FL733490,FL,91274,2782 MEDICAL PLZ,SYNTH CITY 32,FL,5551729555,True,,,126.07166492094206,False,True
HCP001783,6135619909,58630826273,PA6944688,CHARLES,M,CAMPBELL,,MD,207RR0500X,Rheumatology,GA977086,GA,91281,2783 MEDICAL PLZ,SYNTH CITY 33,GA,5556877312,True,,,3.8274759080458387,False,True
HCP001784,7596580184,02855978874,BA2413703,HARRY,R,KING,,PA,207RC0000X,Cardiovascular Disease,NY648351,NY,91288,2784 MEDICAL PLZ,SYNTH CITY 34,NY,5558072365,True,,,37.43136011954315,False,True
HCP001785,2576957106,87305193380,MR0961889,JENNIFER,R,GOODMAN,III,NP,208000000X,Pediatrics,NJ779274,NJ,91295,2785 MEDICAL PLZ,SYNTH CITY 35,NJ,5557956651,True,,,4.74450997428264,False,True
HCP001786,0638907705,11979276820,FG5868738,JASON,M,GONZALEZ,,DO,207Q00000X,Family Medicine,MA299249,MA,91302,2786 MEDICAL PLZ,SYNTH CITY 36,MA,5551541518,True,,,1.7644608923615104,False,True
HCP001787,4531676938,54472380082,PM1198248,ASHLEY,C,BELL,,MD,207RX0202X,Medical Oncology,PA893894,PA,91309,2787 MEDICAL PLZ,SYNTH CITY 37,PA,5553553725,True,,,19.01464673665114,False,True
HCP001788,0871624660,38532055920,RM0398506,TAMMY,J,LEVINE,,MD,207R00000X,Internal Medicine,IL798974,IL,91316,2788 MEDICAL PLZ,SYNTH CITY 38,IL,5557063679,True,,,6.139463083912933,True,True
HCP001789,6379092755,79771284517,GG9643642,ALISHA,K,SMITH,,DO,207RR0500X,Rheumatology,OH552330,OH,91323,2789 MEDICAL PLZ,SYNTH CITY 39,OH,5552804940,True,,,1.3727988386637466,False,True
HCP001790,7869942889,48010013349,GB1928781,RICHARD,B,SCHMIDT,,PA,207RC0000X,Cardiovascular Disease,MI737484,MI,91330,2790 MEDICAL PLZ,SYNTH CITY 40,MI,5552078325,True,,,3.827011581506522,False,True
HCP001791,8244649942,28106330906,RA6942795,WILLIAM,T,OSBORNE,,MD,208000000X,Pediatrics,MN990118,MN,91337,2791 MEDICAL PLZ,SYNTH CITY 41,MN,5553505584,True,,,18.828708941432236,False,True
HCP001792,8670241404,34495169209,BP4778752,WALTER,D,LEE,,PA,207Q00000X,Family Medicine,CA353132,CA,91344,2792 MEDICAL PLZ,SYNTH CITY 42,CA,5554779844,True,,,4.969274726494655,False,True
HCP001793,0458768393,90848003801,GP1747790,EDWARD,D,HERNANDEZ,,NP,207RX0202X,Medical Oncology,OR766573,OR,91351,2793 MEDICAL PLZ,SYNTH CITY 43,OR,5556338731,True,,,7.082411867043129,False,True
HCP001794,3224185652,83957132459,AR8428199,RONALD,J,HOBBS,,DO,207R00000X,Internal Medicine,WA790029,WA,91358,2794 MEDICAL PLZ,SYNTH CITY 44,WA,5557813767,True,,,84.07266945127125,False,True
HCP001795,7274234724,29290583262,AA4502756,SARAH,L,BALL,III,DO,207RR0500X,Rheumatology,AZ280440,AZ,91365,2795 MEDICAL PLZ,SYNTH CITY 45,AZ,5557005454,True,,,46.33831571529579,False,True
HCP001796,3274900638,09926607949,MP5695515,CRYSTAL,R,BALDWIN,,NP,207RC0000X,Cardiovascular Disease,CO237067,CO,91372,2796 MEDICAL PLZ,SYNTH CITY 46,CO,5558622812,True,,,9.747604818733043,False,True
HCP001797,5359827040,03236071588,RG4919000,DARRELL,A,HENDERSON,,MD,208000000X,Pediatrics,TX497978,TX,91379,2797 MEDICAL PLZ,SYNTH CITY 47,TX,5558248672,True,,,21.8350528423627,False,True
HCP001798,8368086079,00452909114,PM7487059,SCOTT,J,ROSE,,NP,207Q00000X,Family Medicine,FL646917,FL,91386,2798 MEDICAL PLZ,SYNTH CITY 48,FL,5554013301,True,,,5.166266847157767,False,True
HCP001799,0381739941,68606257165,BP7030689,DEREK,S,WALLACE,,DO,207RX0202X,Medical Oncology,GA149830,GA,91393,2799 MEDICAL PLZ,SYNTH CITY 49,GA,5554148024,True,,,5.185346828448807,False,True
HCP001800,6749558261,82636181380,PF2888517,CATHERINE,M,SAUNDERS,,NP,207R00000X,Internal Medicine,CA377509,CA,90000,2800 MEDICAL PLZ,SYNTH CITY 0,CA,5555027809,True,,,6.4948330475578695,False,True
HCP001801,6920601534,67726360436,BF5648965,BETH,T,BLEVINS,SR,PA,207RR0500X,Rheumatology,OR723862,OR,90007,2801 MEDICAL PLZ,SYNTH CITY 1,OR,5551479383,True,,,70.99046968885057,False,True
HCP001802,9079442874,44383177064,MB1502039,PATRICK,E,KELLER,,NP,207RC0000X,Cardiovascular Disease,WA213826,WA,90014,2802 MEDICAL PLZ,SYNTH CITY 2,WA,5559513718,True,,,27.873915410598414,False,True
HCP001803,2346733092,69018385590,FF7387987,IVAN,R,COX,,DO,208000000X,Pediatrics,AZ408968,AZ,90021,2803 MEDICAL PLZ,SYNTH CITY 3,AZ,5553021937,True,,,11.385522833270532,False,True
HCP001804,5737210869,82071809422,MP4484398,MARK,E,SILVA,,NP,207Q00000X,Family Medicine,CO979775,CO,90028,2804 MEDICAL PLZ,SYNTH CITY 4,CO,5559851116,True,,,24.059720355116387,False,True
HCP001805,0336272634,27598908569,GM9177106,MARK,K,WILSON,,DO,207RX0202X,Medical Oncology,TX590154,TX,90035,2805 MEDICAL PLZ,SYNTH CITY 5,TX,5553266986,True,,,12.420894714698726,False,True
HCP001806,5752956446,90978367068,PP8262858,NICHOLAS,M,DAVIS,,DO,207R00000X,Internal Medicine,FL913796,FL,90042,2806 MEDICAL PLZ,SYNTH CITY 6,FL,5552742122,True,,,2.690630032642399,False,True
HCP001807,5876512695,11312475562,AA8837236,SARAH,J,BELL,,PA,207RR0500X,Rheumatology,GA993537,GA,90049,2807 MEDICAL PLZ,SYNTH CITY 7,GA,5551266190,True,,,7.208089237115422,False,True
HCP001808,4144650437,59992805852,AG7974773,SARAH,R,WILLIAMS,,NP,207RC0000X,Cardiovascular Disease,NY828925,NY,90056,2808 MEDICAL PLZ,SYNTH CITY 8,NY,5552749205,True,,,40.07672264180457,False,True
HCP001809,7926964942,63734527217,RB5934661,AUTUMN,N,SNYDER,,MD,208000000X,Pediatrics,NJ651701,NJ,90063,2809 MEDICAL PLZ,SYNTH CITY 9,NJ,5554596048,True,,,29.891964921739305,False,True
HCP001810,4581617378,23237061350,RM6931864,THERESA,J,FREY,,NP,207Q00000X,Family Medicine,MA172065,MA,90070,2810 MEDICAL PLZ,SYNTH CITY 10,MA,5555934683,True,,,12.407328124236976,False,True
HCP001811,8175633667,12355008508,FM4163128,KIRSTEN,G,FREEMAN,,PA,207RX0202X,Medical Oncology,PA326034,PA,90077,2811 MEDICAL PLZ,SYNTH CITY 11,PA,5552355324,True,,,5.484820220648897,False,True
HCP001812,0435165937,07880342230,RF5712694,ELIJAH,S,THOMAS,III,PA,207R00000X,Internal Medicine,IL771223,IL,90084,2812 MEDICAL PLZ,SYNTH CITY 12,IL,5552034064,True,,,5.366036538857029,False,True
HCP001813,9520966786,82019465417,PB3986986,ADAM,J,FORD,,NP,207RR0500X,Rheumatology,OH964430,OH,90091,2813 MEDICAL PLZ,SYNTH CITY 13,OH,5553949073,True,,,11.781755783042565,False,True
HCP001814,2846248237,56517821513,MB3378817,LISA,M,KNAPP,,DO,207RC0000X,Cardiovascular Disease,MI929492,MI,90098,2814 MEDICAL PLZ,SYNTH CITY 14,MI,5554608714,True,,,89.04495163339898,False,True
HCP001815,0692901339,67859074467,GB2943560,JOSEPH,J,HINES,,MD,208000000X,Pediatrics,MN542095,MN,90105,2815 MEDICAL PLZ,SYNTH CITY 15,MN,5553664255,True,,,27.449829034787662,False,True
HCP001816,3161587092,69789848996,RM4149186,CHRISTOPHER,J,LIN,JR,NP,207Q00000X,Family Medicine,CA423147,CA,90112,2816 MEDICAL PLZ,SYNTH CITY 16,CA,5552673290,True,,,12.381121310358685,False,True
HCP001817,1280452651,87383745818,PG6271762,ALEXANDER,A,ROACH,,NP,207RX0202X,Medical Oncology,OR870738,OR,90119,2817 MEDICAL PLZ,SYNTH CITY 17,OR,5551534260,True,,,2.000555920868245,False,True
HCP001818,4828655967,62696768089,AP5313650,JACOB,T,GEORGE,SR,PA,207R00000X,Internal Medicine,WA782127,WA,90126,2818 MEDICAL PLZ,SYNTH CITY 18,WA,5559253517,True,,,39.21420944533095,False,True
HCP001819,9869409125,98715251067,BM4954096,KATELYN,H,MARTIN,,MD,207RR0500X,Rheumatology,AZ553360,AZ,90133,2819 MEDICAL PLZ,SYNTH CITY 19,AZ,5559540805,True,,,18.355587295234493,False,True
HCP001820,0107671931,10369052362,GF3725767,MICHAEL,M,AYALA,SR,NP,207RC0000X,Cardiovascular Disease,CO718396,CO,90511,2820 MEDICAL PLZ,SYNTH CITY 23,NJ,5555594881,True,,2024-03-10,21.371221812867024,False,True
HCP001821,7083656372,01040246075,AA9495174,LEONARD,N,PUGH,,DO,208000000X,Pediatrics,TX967525,TX,90147,2821 MEDICAL PLZ,SYNTH CITY 21,TX,5552963969,True,,,19.05317014910708,False,True
HCP001822,5865802024,68500468311,MR0005388,MATTHEW,J,LOPEZ,SR,DO,207Q00000X,Family Medicine,FL852749,FL,90154,2822 MEDICAL PLZ,SYNTH CITY 22,FL,5557557674,True,,,2.8092393963634197,False,True
HCP001823,8539386044,60394384705,AB5614448,CHELSEA,A,CHAVEZ,,PA,207RX0202X,Medical Oncology,GA145879,GA,90161,2823 MEDICAL PLZ,SYNTH CITY 23,GA,5559562233,False,2024-03-01,,9.114768537750132,False,True
HCP001824,5359143240,13367862278,RP6141466,AMY,M,PETTY,,MD,207R00000X,Internal Medicine,NY726181,NY,90168,2824 MEDICAL PLZ,SYNTH CITY 24,NY,5559430444,True,,,12.585857554637402,False,True
HCP001825,2243934272,72578317508,GM3945596,ZACHARY,B,COLON,JR,NP,207RR0500X,Rheumatology,NJ420862,NJ,90175,2825 MEDICAL PLZ,SYNTH CITY 25,NJ,5555334530,True,,,4.501025174059092,False,True
HCP001826,8497603505,39973165741,RR7089450,HANNAH,D,LOPEZ,,MD,207RC0000X,Cardiovascular Disease,MA669987,MA,90182,2826 MEDICAL PLZ,SYNTH CITY 26,MA,5553347525,True,,,8.05597816419878,False,True
HCP001827,1972740272,95090903073,GB8430471,BARBARA,D,GIBSON,,PA,208000000X,Pediatrics,PA910646,PA,90189,2827 MEDICAL PLZ,SYNTH CITY 27,PA,5559070218,True,,,11.881857812730049,False,True
HCP001828,2215068828,79101519383,BA2776035,SHERI,R,PALMER,,MD,207Q00000X,Family Medicine,IL855330,IL,90196,2828 MEDICAL PLZ,SYNTH CITY 28,IL,5555212587,True,,,10.005025881907923,False,True
HCP001829,3601689862,79417361378,BP2747207,BRANDY,D,CUEVAS,,MD,207RX0202X,Medical Oncology,OH600328,OH,90203,2829 MEDICAL PLZ,SYNTH CITY 29,OH,5551980573,True,,,1.0134661905329951,False,True
HCP001830,1631269663,61447196331,FA7759183,CARLOS,D,WARREN,,MD,207R00000X,Internal Medicine,MI861542,MI,90210,2830 MEDICAL PLZ,SYNTH CITY 30,MI,5559928744,True,,,2.7051372351876637,False,True
HCP001831,7615071686,84524888274,FF9189606,JACOB,F,MITCHELL,,MD,207RR0500X,Rheumatology,MN762299,MN,90217,2831 MEDICAL PLZ,SYNTH CITY 31,MN,5555354427,True,,,15.050345621224198,False,True
HCP001832,9227985097,42354134641,MP3642891,ABIGAIL,J,WHEELER,,NP,207RC0000X,Cardiovascular Disease,CA584686,CA,90224,2832 MEDICAL PLZ,SYNTH CITY 32,CA,5559636584,True,,,0.5051939450718559,False,True
HCP001833,6278975415,19361164098,BM1777502,JOSEPH,L,JOHNSON,,DO,208000000X,Pediatrics,OR943006,OR,90231,2833 MEDICAL PLZ,SYNTH CITY 33,OR,5554872003,True,,,4.229214411974366,True,True
HCP001834,8966210196,61565702475,PP8676028,APRIL,R,HORTON,,PA,207Q00000X,Family Medicine,WA487942,WA,90238,2834 MEDICAL PLZ,SYNTH CITY 34,WA,5552615783,True,,,13.43639614221963,False,True
HCP001835,0458166507,66732965573,GA7582409,JANE,J,PERRY,,NP,207RX0202X,Medical Oncology,AZ861551,AZ,90245,2835 MEDICAL PLZ,SYNTH CITY 35,AZ,5552000883,True,,,79.03231775451603,False,True
HCP001836,5916878965,49286713448,FR8630262,REBECCA,S,RANGEL,,DO,207R00000X,Internal Medicine,CO660670,CO,90252,2836 MEDICAL PLZ,SYNTH CITY 36,CO,5552403001,True,,,170.51732723775788,False,True
HCP001837,8807338297,32894534326,AF1465753,AMBER,B,DIAZ,,MD,207RR0500X,Rheumatology,TX240430,TX,90259,2837 MEDICAL PLZ,SYNTH CITY 37,TX,5557044104,True,,,12.531356673089077,False,True
HCP001838,0291281273,22327130164,GB1874084,MICHELLE,C,CAMPBELL,,PA,207RC0000X,Cardiovascular Disease,FL124994,FL,90266,2838 MEDICAL PLZ,SYNTH CITY 38,FL,5554340420,True,,,1.2452327439553548,False,True
HCP001839,9478740035,39293950928,PB5793484,TRACY,D,CASTRO,,NP,208000000X,Pediatrics,GA400192,GA,90273,2839 MEDICAL PLZ,SYNTH CITY 39,GA,5554258919,True,,,1.5939152424042256,False,True
HCP001840,8625601454,06404904194,MR0407542,WENDY,K,MARTINEZ,JR,MD,207Q00000X,Family Medicine,NY437943,NY,90280,2840 MEDICAL PLZ,SYNTH CITY 40,NY,5554525669,True,,,17.285652110916203,False,True
HCP001841,9267786637,03625889696,GB8217897,RAYMOND,D,MILLER,,MD,207RX0202X,Medical Oncology,NJ320665,NJ,91127,2841 MEDICAL PLZ,SYNTH CITY 11,OR,5552436759,True,,2024-02-12,1.7513402322624125,False,True
HCP001842,7186793874,74901742510,AR3953015,CINDY,L,ZIMMERMAN,,MD,207R00000X,Internal Medicine,MA638130,MA,90294,2842 MEDICAL PLZ,SYNTH CITY 42,MA,5551767923,True,,,7.830093756313859,False,True
HCP001843,5164868049,27099979921,PG0405601,PAUL,A,BUTLER,,MD,207RR0500X,Rheumatology,PA111207,PA,90301,2843 MEDICAL PLZ,SYNTH CITY 43,PA,5554594439,True,,,2.5303788284402753,False,True
HCP001844,0730596208,20384959254,PA1298045,ANDREA,M,LEWIS,,PA,207RC0000X,Cardiovascular Disease,IL817205,IL,90308,2844 MEDICAL PLZ,SYNTH CITY 44,IL,5555608053,True,,,16.011690095507287,False,True
HCP001845,7575980579,43308721589,BG5528781,STACEY,P,KELLY,,PA,208000000X,Pediatrics,OH558062,OH,90315,2845 MEDICAL PLZ,SYNTH CITY 45,OH,5555667734,True,,,10.274234812483074,False,True
HCP001846,1042501266,03174570705,AA4532154,TAMMY,J,BAKER,,PA,207Q00000X,Family Medicine,MI961520,MI,90322,2846 MEDICAL PLZ,SYNTH CITY 46,MI,5559465261,True,,,12.04703519349559,False,True
HCP001847,4140908995,48847294228,BM2556298,MARK,T,WIGGINS,,PA,207RX0202X,Medical Oncology,MN599043,MN,90329,2847 MEDICAL PLZ,SYNTH CITY 47,MN,5551726886,True,,,3.9751043980118097,False,True
HCP001848,6086234955,80358228579,AM0944165,ANDREW,M,HARRISON,,PA,207R00000X,Internal Medicine,CA960874,CA,90336,2848 MEDICAL PLZ,SYNTH CITY 48,CA,5559150371,True,,,6.936610924539188,False,True
HCP001849,2776828834,86143559851,BB5111629,STEPHEN,L,TYLER,,NP,207RR0500X,Rheumatology,OR889867,OR,90343,2849 MEDICAL PLZ,SYNTH CITY 49,OR,5552154703,True,,,3.136587067151989,False,True
HCP001850,7651390271,72248923570,FA2608084,KAREN,M,SANCHEZ,,DO,207RC0000X,Cardiovascular Disease,WA663720,WA,90350,2850 MEDICAL PLZ,SYNTH CITY 0,WA,5553851044,True,,,11.11080812176219,False,True
HCP001851,0843951779,29529580342,GF8219708,EDWARD,K,WHITE,JR,DO,208000000X,Pediatrics,AZ868581,AZ,90357,2851 MEDICAL PLZ,SYNTH CITY 1,AZ,5551233166,True,,,6.751315560787691,False,True
HCP001852,4317139366,74643730266,GG3029809,DIANE,B,ROSALES,,DO,207Q00000X,Family Medicine,CO252846,CO,90364,2852 MEDICAL PLZ,SYNTH CITY 2,CO,5557464095,False,2024-02-17,,9.173421996859663,False,True
HCP001853,6191881112,68250967276,AG1698489,CYNTHIA,K,KENNEDY,,MD,207RX0202X,Medical Oncology,TX659274,TX,90371,2853 MEDICAL PLZ,SYNTH CITY 3,TX,5554448412,True,,,1.347449429237195,False,True
HCP001854,5798454174,38242494791,RA6426901,LOGAN,L,TUCKER,,DO,207R00000X,Internal Medicine,FL473108,FL,90378,2854 MEDICAL PLZ,SYNTH CITY 4,FL,5554890214,True,,,11.39035971082998,False,True
HCP001855,6074660823,11802916341,MF6740647,ASHLEY,T,GIBSON,,MD,207RR0500X,Rheumatology,GA481337,GA,90385,2855 MEDICAL PLZ,SYNTH CITY 5,GA,5559119148,True,,,2.336770713652788,False,True
HCP001856,3981475171,99033588170,GG4869445,TIMOTHY,E,NGUYEN,,DO,207RC0000X,Cardiovascular Disease,NY209603,NY,90553,2856 MEDICAL PLZ,SYNTH CITY 29,MN,5555239422,True,,2024-03-04,44.376067939223745,False,True
HCP001857,6929412933,84149941239,GG8127358,RICHARD,M,SCOTT,,MD,208000000X,Pediatrics,NJ870458,NJ,90399,2857 MEDICAL PLZ,SYNTH CITY 7,NJ,5551777338,True,,,6.977296821626777,False,True
HCP001858,0919450755,29437069257,MR8236438,RICARDO,B,GARCIA,,DO,207Q00000X,Family Medicine,MA762226,MA,90406,2858 MEDICAL PLZ,SYNTH CITY 8,MA,5559853046,True,,,9.222206993267982,False,True
HCP001859,9333993621,59574789357,RA0012219,BRANDON,E,CLAYTON,,DO,207RX0202X,Medical Oncology,PA444774,PA,90413,2859 MEDICAL PLZ,SYNTH CITY 9,PA,5558624376,True,,,77.09142817114451,False,True
HCP001860,0204858365,98541183932,MF4488692,RONALD,M,KRUEGER,,DO,207R00000X,Internal Medicine,IL750921,IL,90420,2860 MEDICAL PLZ,SYNTH CITY 10,IL,5554002889,True,,,5.5797568312728485,False,True
HCP001861,2142114554,17640038155,RF2641699,WILLIAM,D,VANCE,,NP,207RR0500X,Rheumatology,OH678716,OH,90427,2861 MEDICAL PLZ,SYNTH CITY 11,OH,5555182351,True,,,12.731201318753573,False,True
HCP001862,7458282424,32706675615,MB1240967,MISTY,A,CLARKE,,PA,207RC0000X,Cardiovascular Disease,MI626426,MI,90434,2862 MEDICAL PLZ,SYNTH CITY 12,MI,5557940186,True,,,21.843695226400516,False,True
HCP001863,0443957960,07042866671,AR5638046,CHARLES,T,SALAS,,MD,208000000X,Pediatrics,MN759479,MN,90441,2863 MEDICAL PLZ,SYNTH CITY 13,MN,5558930668,True,,,2.6355893399843637,False,True
HCP001864,0823070632,61088918423,BM5175618,DONALD,B,RHODES,,MD,207Q00000X,Family Medicine,CA988990,CA,90448,2864 MEDICAL PLZ,SYNTH CITY 14,CA,5555657200,True,,,8.394085662281913,False,True
HCP001865,7557294767,68229933799,BB5193298,JUSTIN,B,WATSON,,PA,207RX0202X,Medical Oncology,OR477815,OR,90455,2865 MEDICAL PLZ,SYNTH CITY 15,OR,5551631163,True,,,3.0008463195286814,False,True
HCP001866,6717756418,46116699913,GP9890048,KYLE,B,GUTIERREZ,,MD,207R00000X,Internal Medicine,WA771910,WA,90462,2866 MEDICAL PLZ,SYNTH CITY 16,WA,5558083049,True,,,10.221699078948138,False,True
HCP001867,3319423794,36615924605,MG3825384,NATHAN,K,COLEMAN,,NP,207RR0500X,Rheumatology,AZ800809,AZ,90469,2867 MEDICAL PLZ,SYNTH CITY 17,AZ,5556611318,True,,,5.483871970424058,False,True
HCP001868,1141110522,90905564614,RG6040537,DEBRA,K,PRICE,,DO,207RC0000X,Cardiovascular Disease,CO939849,CO,90476,2868 MEDICAL PLZ,SYNTH CITY 18,CO,5551133874,True,,,0.7851606046033124,False,True
HCP001869,1463896229,89916215674,AA0753732,ANGELA,G,MORGAN,,NP,208000000X,Pediatrics,TX823105,TX,90483,2869 MEDICAL PLZ,SYNTH CITY 19,TX,5553816763,True,,,4.227121911377692,False,True
HCP001870,0777608254,34939669943,MB1359737,HEATHER,A,GUTIERREZ,,NP,207Q00000X,Family Medicine,FL988806,FL,90490,2870 MEDICAL PLZ,SYNTH CITY 20,FL,5557999271,True,,,19.587552201356562,False,True
HCP001871,5954079690,73818008942,GB3061728,JAMES,M,SIMPSON,,DO,207RX0202X,Medical Oncology,GA370166,GA,90497,2871 MEDICAL PLZ,SYNTH CITY 21,GA,5551628125,True,,,5.422710630128074,False,True
HCP001872,0739226070,70399546703,AG1838927,ELLEN,J,COX,,PA,207R00000X,Internal Medicine,NY711886,NY,90504,2872 MEDICAL PLZ,SYNTH CITY 22,NY,5556223845,True,,,79.00241045502989,False,True
HCP001873,0880512872,15209428738,PB2132321,CHRISTINA,B,ORTIZ,,MD,207RR0500X,Rheumatology,NJ751253,NJ,90511,2873 MEDICAL PLZ,SYNTH CITY 23,NJ,5553065027,True,,,7.600591490943607,False,True
HCP001874,4058417732,70433268003,MA7733271,MARGARET,S,TORRES,,DO,207RC0000X,Cardiovascular Disease,MA922545,MA,90518,2874 MEDICAL PLZ,SYNTH CITY 24,MA,5551223301,True,,,4.5197184172535385,False,True
HCP001875,0566383408,25806767246,RA2387865,MICHAEL,T,GRAHAM,,MD,208000000X,Pediatrics,PA201050,PA,90525,2875 MEDICAL PLZ,SYNTH CITY 25,PA,5551634886,True,,,4.867297239236698,False,True
HCP001876,1725460020,39615190256,GR1927360,CHRISTOPHER,C,GAMBLE,,DO,207Q00000X,Family Medicine,IL795494,IL,90532,2876 MEDICAL PLZ,SYNTH CITY 26,IL,5555794601,True,,,0.5314009883124053,False,True
HCP001877,3405557430,02731417117,MB9012553,RENEE,R,ARELLANO,,DO,207RX0202X,Medical Oncology,OH892760,OH,90539,2877 MEDICAL PLZ,SYNTH CITY 27,OH,5551680140,True,,,2.034268519329183,False,True
HCP001878,8850718874,42971095763,PB8907677,LINDA,B,WONG,,DO,207R00000X,Internal Medicine,MI536871,MI,90546,2878 MEDICAL PLZ,SYNTH CITY 28,MI,5558985205,True,,,3.7368168886103437,False,True
HCP001879,6411722146,00942142231,GF4702330,DEBRA,B,DAVIDSON,,PA,207RR0500X,Rheumatology,MN176598,MN,90553,2879 MEDICAL PLZ,SYNTH CITY 29,MN,5555482811,True,,,6.689895647644502,False,True
HCP001880,1617750736,41266128054,PA1833744,GINA,K,WILLIAMS,,MD,207RC0000X,Cardiovascular Disease,CA472112,CA,90560,2880 MEDICAL PLZ,SYNTH CITY 30,CA,5554150980,True,,,10.183443229241794,False,True
HCP001881,6387780003,96791662404,GF4693749,ROBIN,A,COLE,,DO,208000000X,Pediatrics,OR694558,OR,90567,2881 MEDICAL PLZ,SYNTH CITY 31,OR,5553281079,True,,,1.2148947921061732,False,True
HCP001882,5481279854,82924521306,BG3293534,ROBERT,K,DALTON,,NP,207Q00000X,Family Medicine,WA430663,WA,90574,2882 MEDICAL PLZ,SYNTH CITY 32,WA,5555990279,True,,,16.839243441338887,False,True
HCP001883,9356873437,52110880241,FR3580846,NANCY,Z,HALL,,DO,207RX0202X,Medical Oncology,AZ823178,AZ,90581,2883 MEDICAL PLZ,SYNTH CITY 33,AZ,5553149238,True,,,4.177583729661751,False,True
HCP001884,3625997648,57891927764,AG0621529,JOHN,P,HOLLOWAY,,PA,207R00000X,Internal Medicine,CO375456,CO,90588,2884 MEDICAL PLZ,SYNTH CITY 34,CO,5556118635,True,,,13.71738049206387,False,True
